id,postcode,latitude,longitude
17202,YO149EB,54.211413525241900,-0.288969954838072
17203,YO149ED,54.212032000000000,-0.289506954610199
17204,YO149EE,54.212120689521800,-0.290029537261059
17205,YO149EF,54.212890510611600,-0.291071232979932
17206,YO149EG,54.212568414901100,-0.291176544131977
17207,YO149EH,54.214244949891800,-0.293856000000000
17208,YO149EJ,54.214856251213900,-0.293413222940976
17209,YO149EL,54.215289269692000,-0.292889261942188
17210,YO149EN,54.215645832964400,-0.293948123715831
17211,YO149EP,54.215528856359900,-0.292035864166531
17212,YO149EQ,54.213378641305900,-0.293167427993020
17213,YO149ER,54.216143780171500,-0.291028927548086
17214,YO149ES,54.214266481919800,-0.291121776019299
17215,YO149ET,54.214276213477100,-0.288008126647973
17216,YO149EU,54.212963817145800,-0.289902692791950
17217,YO149EW,54.214577637502400,-0.290878884813523
17218,YO149EX,54.213050448857300,-0.289040312187962
17219,YO149EY,54.212302656613900,-0.288917866830917
17220,YO149EZ,54.212116895087900,-0.288496154469760
17221,YO149GA,54.179096000000000,-0.286749000000000
17222,YO149GB,54.179067000000000,-0.287854000000000
17223,YO149GD,54.178782525707400,-0.285015610926657
17224,YO149GE,54.179558131767700,-0.281413173954853
17225,YO139ES,54.254826509780900,-0.478569618963344
17226,YO139ET,54.254790323839900,-0.474994218446128
17227,YO139EU,54.254485357309500,-0.473623909709597
17228,YO139EW,54.252313978045700,-0.479613789112639
17229,YO139EX,54.255467341364300,-0.474311000000000
17230,YO139EY,54.256003831316000,-0.476564000000000
17231,YO139EZ,54.255092000229800,-0.473263786605219
17232,YO139HA,54.254350739799600,-0.478617832988667
17233,YO139HB,54.255150149003300,-0.476439279388970
17234,YO139HD,54.254970000000000,-0.465700000000000
17235,YO139HH,54.248509688654400,-0.485862376995156
17236,YO139HJ,54.249841225653800,-0.483818247259163
17237,YO139HL,54.250115594519800,-0.481336989986756
17238,YO139HN,54.251103685252900,-0.475590709379329
17239,YO139HP,54.252502038864100,-0.475999638215005
17240,YO139HR,54.252170390701800,-0.478206888332322
17241,YO139HS,54.251904000000000,-0.474855000000000
17242,YO139HT,54.254249205337100,-0.470593213162366
17243,YO139HU,54.255347564028900,-0.471442928283201
17244,YO139HW,54.248296936993800,-0.481096830195889
17245,YO139HX,54.248950051288100,-0.479430533554425
17246,YO139HY,54.249384878674400,-0.483267079926839
17247,YO139HZ,54.255490811097700,-0.469273131332166
17248,YO139JA,54.247484603694400,-0.486544537382783
17249,YO139JB,54.246057280345100,-0.486688870104445
17250,YO139JD,54.250239708074100,-0.489068363674195
17251,YO139JE,54.246927381220100,-0.491568329409944
17252,YO139JF,54.246063461770700,-0.493641066622864
17253,YO139JG,54.246414515981200,-0.491525650228016
17254,YO139JH,54.245330784154400,-0.487528864412470
17255,YO139JJ,54.245837683113200,-0.487095940948420
17256,YO139JL,54.246220330999400,-0.488938995724637
17257,YO139JN,54.245132423150800,-0.488196048803515
17258,YO139JP,54.250287000000000,-0.487752235670528
17259,YO139JQ,54.247365302106900,-0.488498100756396
17260,YO139JR,54.249434000000000,-0.487839000000000
17261,YO139JS,54.250259614807400,-0.487072256370729
17262,YO139JT,54.250275781786700,-0.486212115990179
17263,YO139JU,54.250449884564700,-0.487909495930803
17264,YO139JW,54.245161931177900,-0.489115800691371
17265,YO139JX,54.250644900960200,-0.488408886786443
17266,YO139JY,54.250838257810300,-0.487342715426627
17267,YO139JZ,54.266629000000000,-0.511072000000000
17268,YO139LA,54.263513723683400,-0.517172094146421
17269,YO139LB,54.270508000000000,-0.494685000000000
17270,YO139LD,54.228625492381500,-0.477708000000000
17271,YO139LE,54.244391985153000,-0.489358791547658
17272,YO139LF,54.245347280601900,-0.490996738947614
17273,YO139LG,54.242933685012800,-0.487033382779488
17274,YO139LH,54.244306611190300,-0.490436190833966
17275,YO139LJ,54.246119801308400,-0.492395864366972
17276,YO139LL,54.243887654335800,-0.507317492112589
17277,YO139LN,54.244159460630300,-0.507491841196149
17278,YO139LP,54.245804631170400,-0.506066538268427
17279,YO139LQ,54.248116639885900,-0.487488341759672
17280,YO139LR,54.247052908511400,-0.500910599691969
17281,YO139LS,54.248233460744600,-0.505502976077272
17282,YO139LT,54.241898792629700,-0.512207903771754
17283,YO139LW,54.244135160412400,-0.509886812016883
17284,YO139NA,54.224146578369300,-0.613164753985924
17285,YO139NB,54.224350173049100,-0.625444612450374
17286,YO139ND,54.227989748465000,-0.624602699232521
17287,YO139NF,54.227624524500700,-0.624890966644948
17288,YO139NG,54.227899485885000,-0.622994948752972
17289,YO139NH,54.229475537947100,-0.622482262237078
17290,YO139NJ,54.228049597815700,-0.622759844784461
17291,YO139NL,54.229405308216700,-0.624202797535878
17292,YO139NN,54.229638533810700,-0.621801825402232
17293,YO139NP,54.231718811844800,-0.623726971353767
17294,YO139NQ,54.228326196226200,-0.622581890640306
17295,YO139NR,54.232363000000000,-0.623317856423395
17296,YO139NS,54.232376674109400,-0.623091399599357
17297,YO139NT,54.231579837993500,-0.623363390222366
17298,YO139NU,54.233017089245000,-0.622502415531605
17299,YO139NX,54.233840351250400,-0.622183490121294
17300,YO139NY,54.225763000000000,-0.627085000000000
17301,YO139NZ,54.229452134391000,-0.622007468458561
17302,YO139PA,54.235617533792600,-0.625116246559276
17303,YO139PB,54.254073362108700,-0.635002000000000
17304,YO139PD,54.258790449470800,-0.624468279219620
17305,YO139PG,54.229244501659800,-0.610186472967964
17306,YO139PJ,54.228153033063500,-0.622372887241389
17307,YO139PL,54.228804200094600,-0.597008121825169
17308,YO139PN,54.231336000000000,-0.599745000000000
17309,YO139PP,54.229471575237400,-0.587075000000000
17310,YO139PR,54.249444592795600,-0.595003136845203
17311,YO139PS,54.274913949165400,-0.602167000000000
17312,YO139PT,54.277255792052600,-0.624805600131362
17313,YO139PU,54.276271000000000,-0.629845000000000
17314,YO139PW,54.229812087887800,-0.588643639869924
17315,YO139PX,54.228906522426000,-0.592678513091760
17316,YO139PY,54.230755000000000,-0.621872000000000
17317,YO139QA,54.236620140006400,-0.521496750734187
17318,YO139QB,54.237823035426400,-0.516252001882594
17319,YO139QD,54.238369782816500,-0.518319251882802
17320,YO139QE,54.234701258113300,-0.531321000000000
17321,YO139QF,54.232681496516600,-0.540524088098823
17322,YO139QG,54.259084607773000,-0.537949113231646
17323,YO139QH,54.263622613034000,-0.546785943431061
17324,YO139QP,54.234728025779800,-0.521855904977168
17325,YO130DS,54.341349000000000,-0.508865000000000
17326,YO130DT,54.349886534113200,-0.516172139815567
17327,YO130DU,54.348639000000000,-0.476599000000000
17328,YO130DW,54.340324840769200,-0.486628132053117
17329,YO130DX,54.365639000000000,-0.495472000000000
17330,YO130DY,54.369109891786900,-0.505796787990591
17331,YO130DZ,54.366708787732000,-0.502066623405745
17332,YO130EA,54.373892940126300,-0.502282375434432
17333,YO130EB,54.372357522928500,-0.491577445389899
17334,YO130ED,54.325167119956400,-0.452324956712806
17335,YO130EE,54.326123325908700,-0.456102651633346
17336,YO130EF,54.325709144342200,-0.456748630247486
17337,YO130EG,54.325206047573500,-0.454660807874038
17338,YO130EJ,54.367790931524200,-0.471518529340594
17339,YO130EL,54.374303123868700,-0.477588745404562
17340,YO130EN,54.382140131685800,-0.480393787444752
17341,YO130EP,54.385269984906000,-0.484298000000000
17342,YO130EQ,54.325185446157500,-0.453754334348344
17343,YO130ER,54.388966866684000,-0.495850394532588
17344,YO130ES,54.398617467135400,-0.499256021180063
17345,YO130ET,54.402311942123000,-0.490632550847383
17346,YO130EU,54.393226739436600,-0.485744625648941
17347,YO130EW,54.381958028363100,-0.492395708539233
17348,YO130EX,54.378397172495200,-0.463749417577693
17349,YO130EY,54.370712816920900,-0.463081844278243
17350,YO130EZ,54.365107493294700,-0.459812556123641
17351,YO130HA,54.362622767905600,-0.449670481426418
17352,YO130HB,54.323314795746600,-0.445398000000000
17353,YO130HD,54.323127591736400,-0.444697998795476
17354,YO130HE,54.323476377015600,-0.444561829274257
17355,YO130HF,54.326471717825600,-0.453829107140085
17356,YO130HG,54.319870859060800,-0.439593315440946
17357,YO130HH,54.323182000000000,-0.447479000000000
17358,YO130HJ,54.323494914541500,-0.446698454531699
17359,YO130HL,54.321195864820600,-0.444755493312804
17360,YO130HN,54.318718831116600,-0.443649698906169
17361,YO130HP,54.320372000000000,-0.442127000000000
17362,YO130HR,54.320946202375200,-0.441428429116396
17363,YO139QQ,54.263805190094600,-0.544783504603378
17364,YO139QR,54.220235693528800,-0.518661803344425
17365,YO139QS,54.223860710253400,-0.527748000000000
17366,YO139QT,54.212689977222000,-0.526353997883798
17367,YO139QU,54.234279830768500,-0.493640620320906
17368,YO139QX,54.211577000000000,-0.494451000000000
17371,YO140AA,54.209103000000000,-0.293926000000000
17372,YO140AD,54.204369341379500,-0.294244126403419
17373,YO140AE,54.208217410123200,-0.296216999774596
17374,YO140AF,54.204446235720300,-0.292692371879412
17375,YO140AG,54.206882572584000,-0.296684000000000
17376,YO140AH,54.206569571627200,-0.298554142993377
17377,YO140AJ,54.207435005386800,-0.298733247827527
17378,YO140AL,54.208338647172800,-0.298435436703564
17379,YO140AN,54.206578303284800,-0.301083781359805
17380,YO140AP,54.205173530871500,-0.292003071173958
17381,YO140AQ,54.206543268885800,-0.297328559263210
17382,YO140AR,54.205602715521500,-0.299467853468789
17383,YO140AS,54.205756522703900,-0.298265561218738
17384,YO140AT,54.205846885237700,-0.296391214933319
17385,YO140AU,54.206378536058800,-0.297120668341362
17386,YO140AW,54.206126324540500,-0.300902996716967
17387,YO140AX,54.207582072476800,-0.295783135117553
17388,YO140AY,54.207719177096800,-0.294673461320997
17389,YO140AZ,54.206743334368000,-0.294314987617194
17390,YO140BA,54.205795525573500,-0.294032040361723
17391,YO140BB,54.203962572287100,-0.293448268256229
17392,YO140BD,54.206680537504600,-0.293688906589407
17393,YO140BE,54.206561310956900,-0.292252487487764
17394,YO140BG,54.210793900708400,-0.295988279032496
17395,YO140BH,54.212404597075600,-0.301841468152502
17396,YO140BJ,54.213734137573000,-0.301786922153877
17397,YO140BL,54.213053063407800,-0.300020586164356
17398,YO140BN,54.213359553573600,-0.301357551435669
17399,YO140BP,54.213072175422700,-0.302013444830952
17400,YO140BQ,54.211916470076600,-0.301646798982447
17401,YO140BS,54.210020464864900,-0.295958777277104
17402,YO140BT,54.209925521576800,-0.294965938535482
17403,YO140BU,54.209117480062900,-0.296302631267453
17404,YO140BW,54.212496742940100,-0.300089440130090
17405,YO140BX,54.209077445146300,-0.297285670838560
17406,YO140BY,54.209586000000000,-0.296958000000000
17407,YO140BZ,54.210259133816700,-0.296945707612520
17408,YO140DA,54.210810246570800,-0.300327379685574
17409,YO140DB,54.210426249493400,-0.297322201223101
17410,YO140DD,54.210665773198400,-0.298370453032959
17411,YO140DE,54.209647282676200,-0.300083773207805
17412,YO140DF,54.209331663879700,-0.300648769358506
17413,YO140DG,54.208334000000000,-0.299294000000000
17414,YO140DH,54.209108558468700,-0.302038009994592
17415,YO140DJ,54.208447890791000,-0.302356452657063
17416,YO140DL,54.208303000000000,-0.301580000000000
17417,YO140DN,54.210296179187500,-0.302756032588012
17418,YO140DP,54.208630232979300,-0.303177015215365
17419,YO140DQ,54.209082194658500,-0.300168313906909
17420,YO140DR,54.209612024436800,-0.305038000000000
17421,YO140DS,54.209013514397900,-0.304863402762626
17422,YO140DT,54.208423339617900,-0.304442882184321
17423,YO140DU,54.207510761436000,-0.303468235359459
17424,YO140DW,54.209586837769400,-0.302171737434544
17425,YO130HS,54.321128596017900,-0.439545715370552
17426,YO130HT,54.321970757403600,-0.441420450128426
17427,YO130HU,54.321599137730400,-0.442325000000000
17428,YO130HW,54.318309120162700,-0.441850970976019
17429,YO130HX,54.322827050577800,-0.440911416753874
17430,YO130HY,54.323434732739300,-0.449007183308266
17431,YO130HZ,54.324406043561000,-0.446956283699693
17432,YO130JA,54.325488854297100,-0.447284542979864
17433,YO130JB,54.324706988183700,-0.450789166702384
17434,YO130JD,54.323938000000000,-0.451710000000000
17435,YO130JE,54.327224000000000,-0.450765403500760
17436,YO130JF,54.328589692831700,-0.451473669375424
17437,YO130JG,54.325141758892700,-0.448250993213460
17438,YO130JJ,54.319189081176000,-0.439695990562735
17439,YO130JL,54.319968000000000,-0.441435000000000
17440,YO130JN,54.301599307607900,-0.513313000000000
17441,YO130JP,54.317012000000000,-0.514265000000000
17442,YO130JQ,54.324842175410100,-0.445924975675940
17443,YO130JR,54.309249000000000,-0.498451000000000
17444,YO130JT,54.327070000000000,-0.523704685772252
17445,YO130JU,54.312307234888900,-0.534556676452989
17446,YO130JW,54.296664138081600,-0.517333454611623
17447,YO130JX,54.297572496251100,-0.521895000000000
17448,YO130LA,54.349751914850700,-0.533840187806549
17449,YO130LB,54.360706265050400,-0.546300873898684
17450,YO130LD,54.344530000000000,-0.572829907973464
17451,YO130LE,54.340114104749300,-0.526984172775411
17452,YO130LH,54.309728343030000,-0.567542377054525
17453,YO130LJ,54.308691000000000,-0.567785557383973
17454,YO130LL,54.314531228959200,-0.595338673521394
17455,YO130LN,54.321257126964300,-0.626029159809177
17456,YO130LP,54.301124844501300,-0.576493145486407
17457,YO130LU,54.397683635029100,-0.484933510486817
17458,YO130LW,54.292523575693500,-0.617475144213149
17459,YO130LX,54.398323327903900,-0.484339977186147
17460,YO130LY,54.396454674839300,-0.484408861478240
17461,YO130LZ,54.396142289166500,-0.491043883903934
17462,YO130NA,54.398320000000000,-0.491934000000000
17463,YO130NB,54.397864409225900,-0.495078181526756
17465,YO130NE,54.400766626917600,-0.492262000000000
17466,YO130NF,54.408342000000000,-0.526142000000000
17467,YO130NG,54.393084048791200,-0.486550802992865
17468,YO130NH,54.408312968038400,-0.526050924828267
17469,YO130NJ,54.405630000000000,-0.512402953408306
17470,YO130NL,54.309822488569600,-0.445199729510429
17471,YO130NN,54.302880867371300,-0.447782014246799
17472,YO130NP,54.301527747395400,-0.447402608473290
17473,YO130NQ,54.413941000000000,-0.523152000000000
17474,YO130NR,54.302441000000000,-0.447722000000000
17475,YO130NS,54.303386029651000,-0.447225096070286
17476,YO130NT,54.304415837732900,-0.448323666211344
17477,YO130NU,54.305823630490200,-0.447363894820842
17478,YO130NW,54.302995173660600,-0.446669000000000
17479,YO130NX,54.306131668700900,-0.448950776657921
17480,YO130PA,54.305855434695600,-0.448438587527902
17481,YO130PB,54.304783536292100,-0.458776425385868
17482,YO130PD,54.307166344133200,-0.453230937421345
17483,YO130PE,54.307399000000000,-0.454498000000000
17484,YO130PF,54.311789514270100,-0.466154539934849
17485,YO130PG,54.309179000000000,-0.459411000000000
17486,YO130PH,54.300240789419500,-0.450770469569662
17487,YO130PJ,54.305148023977300,-0.445852362361914
17488,YO130PL,54.304362587191300,-0.446281552403763
17489,YO130PN,54.305704109949200,-0.445062923055987
17490,YO130PP,54.304619436291500,-0.445288237862719
17491,YO130PQ,54.313208000000000,-0.473757000000000
17492,YO130PR,54.302789000000000,-0.448953000000000
17493,YO130PS,54.299745199452200,-0.449974595421144
17494,YO130PT,54.300442000000000,-0.447459000000000
17495,YO130PU,54.301020872107600,-0.443641139619922
17496,YO130PW,54.305964765741900,-0.445760113743278
17497,YO130PX,54.301501972152500,-0.444007198335688
17498,YO130PY,54.302266196592000,-0.444024483087833
17499,YO130PZ,54.301866470639700,-0.442302930855453
17500,YO130QA,54.302064000000000,-0.438730000000000
17501,YO130QB,54.301200272792300,-0.439438872381787
17502,YO130QD,54.301195937396600,-0.438409371162992
17503,YO130QE,54.301713000000000,-0.436638000000000
17504,YO130QF,54.302869917852900,-0.438576544278031
17505,YO130QG,54.302829727756100,-0.434781983722813
17506,YO130QH,54.302886017741500,-0.439820805048171
17507,YO130QJ,54.303161842841400,-0.440993777317539
17508,YO130QL,54.302219278390000,-0.441782450123135
17509,YO130QN,54.300699071446200,-0.440994623429881
17511,YO130QR,54.299303298702700,-0.447762920670461
17512,YO130QS,54.298999042273100,-0.449264993674117
17513,YO130QU,54.297945945255200,-0.450657000000000
17514,YO130QW,54.298789450074300,-0.449042361979837
17515,YO130QX,54.297874952870000,-0.451320296638119
17516,YO130QY,54.295916937237200,-0.452131349823499
17517,YO130QZ,54.298032429907700,-0.450284802240438
17518,YO130RA,54.299243000000000,-0.445091000000000
17519,YO130RD,54.297732355832000,-0.445824325060477
17520,YO130RE,54.297698476181000,-0.445287762390665
17521,YO130RF,54.298034084944000,-0.446919380953251
17522,YO130RG,54.298925036698500,-0.445610364274318
17523,YO130RH,54.298066984595600,-0.448777543767306
17524,YO130RN,54.301528750474400,-0.450276431272259
17525,YO127EG,54.279566707080500,-0.410626895000720
17526,YO127EH,54.280445980461600,-0.409825026993025
17528,YO127EL,54.279986593615600,-0.409750556196987
17529,YO127EP,54.280294066191000,-0.409892318973801
17530,YO127EQ,54.279657230799400,-0.410206000000000
17532,YO127ET,54.280068000000000,-0.410393000000000
17533,YO127EU,54.286694697601700,-0.397739605274297
17534,YO127EY,54.286856319194400,-0.401113167926043
17535,YO127GY,54.286590757656100,-0.398711495402313
17536,YO127HA,54.288091159877500,-0.401372606434230
17537,YO127HB,54.286705931863000,-0.397232195595987
17538,YO127HD,54.286898866230000,-0.398223293998180
17539,YO127HE,54.286999917152200,-0.399064335049470
17540,YO127HF,54.287281247685900,-0.399944481459765
17541,YO127HG,54.286579313342300,-0.399203548503034
17542,YO127HH,54.288194833544000,-0.402413301462987
17543,YO127HJ,54.286744077181400,-0.399427602160915
17544,YO127HL,54.286118253364400,-0.400358260113015
17545,YO127HN,54.286533133644700,-0.400465086171456
17546,YO127HP,54.286986392257500,-0.400754782567203
17547,YO127HQ,54.286064371527000,-0.399684393845735
17548,YO127HR,54.287042354079300,-0.400230274110098
17549,YO127HS,54.287646044332800,-0.401832000000000
17550,YO127HT,54.288450649029300,-0.402877000000000
17551,YO127HU,54.289736215166600,-0.404917000000000
17552,YO127HW,54.286896962313300,-0.400788972862092
17553,YO127HX,54.290376091128100,-0.404910062060545
17554,YO127HY,54.289460202652300,-0.404407000000000
17555,YO127HZ,54.289236781858300,-0.405076998042852
17556,YO127JA,54.288307481990200,-0.403453654437199
17557,YO127JB,54.286693275949800,-0.396280191198620
17558,YO127JH,54.285762332554600,-0.412877097608286
17559,YO127JP,54.283038238792300,-0.409417960585488
17560,YO127JR,54.283422362773600,-0.410601366018648
17561,YO127JT,54.284206700335800,-0.411462160129835
17562,YO127JU,54.283395558390100,-0.412660848516275
17563,YO127JX,54.282803932142200,-0.412099862553661
17564,YO127JY,54.282587512907200,-0.412046740662834
17565,YO127JZ,54.281909610751100,-0.413808606930992
17566,YO127LA,54.282335381724500,-0.414744642815777
17567,YO127LB,54.282227563470900,-0.416115922798766
17568,YO127LD,54.282090561815000,-0.417319342046579
17569,YO127LE,54.282318380488800,-0.417556387897131
17570,YO130RP,54.301036216740300,-0.449019381992321
17571,YO130RQ,54.298715674654200,-0.446801524819332
17572,YO130RR,54.300564116960600,-0.450051407584885
17573,YO130RS,54.301056000000000,-0.450409599571305
17574,YO130RU,54.303966152345800,-0.450400044560181
17575,YO130RX,54.303764359975800,-0.448686288031943
17576,YO130RY,54.304083636974800,-0.449750125948306
17577,YO130RZ,54.305309692660700,-0.449335182539944
17578,YO130SA,54.298151000000000,-0.452478000000000
17579,YO130SB,54.298647343362700,-0.452674352887591
17580,YO130SD,54.297720968699500,-0.454030634188094
17581,YO130SE,54.304150433350100,-0.443768989420841
17582,YO130SF,54.298941000000000,-0.456525291818157
17583,YO130SG,54.299302000000000,-0.458130946461448
17584,YO130SH,54.299924047914900,-0.459726319811283
17585,YO130SJ,54.299174000000000,-0.460753000000000
17586,YO130SL,54.296074086145400,-0.471502203746134
17587,YO130SN,54.297893826031900,-0.456298455002737
17588,YO130SP,54.298667876906000,-0.456962000000000
17589,YO130SQ,54.303357000000000,-0.444229000000000
17590,YO130SR,54.302573629967900,-0.444507000000000
17591,YO130SS,54.303325878180800,-0.446043953637869
17592,YO130ST,54.303415793736900,-0.445348964288794
17593,YO130SU,54.303747801523500,-0.445305715380836
17594,YO130SW,54.304128365993300,-0.444845667048168
17595,YO130TA,54.322776716474600,-0.447463569377707
17598,YO139AA,54.227170000000000,-0.559755000000000
17599,YO139AB,54.289146000000000,-0.516927000000000
17600,YO139AD,54.227879323187900,-0.580962587768370
17601,YO139AE,54.227642852852700,-0.586709000000000
17602,YO139AF,54.226244528829200,-0.578763679019973
17603,YO139AG,54.226972199923400,-0.580257367418376
17604,YO139AH,54.227916023369200,-0.581789720327147
17605,YO139AJ,54.227503743944600,-0.585069000000000
17606,YO139AL,54.228428081184100,-0.590194245089044
17607,YO139AN,54.228322577979900,-0.591164304788242
17608,YO139AP,54.226176894927800,-0.590608425770691
17609,YO139AQ,54.228069579326700,-0.580510000000000
17610,YO139AR,54.226860325534200,-0.593714540222276
17611,YO139AS,54.226330328480000,-0.591309000000000
17612,YO139AT,54.226259678809100,-0.592308339756016
17613,YO139AU,54.225434971576200,-0.589100000000000
17614,YO139AW,54.228459226625400,-0.593629513725190
17615,YO139AX,54.223692664171900,-0.590309561272679
17616,YO139AY,54.224128684901300,-0.593178000000000
17617,YO139AZ,54.202701000000000,-0.600652000000000
17618,YO139BA,54.210816419791700,-0.591853000000000
17619,YO139BB,54.212361135790400,-0.580574473539285
17620,YO139BD,54.224509252352100,-0.581768428265362
17621,YO139BE,54.218481000000000,-0.577313000000000
17622,YO139BG,54.223030870531600,-0.580638009770570
17623,YO139BH,54.228038000000000,-0.593725359908856
17624,YO139BL,54.223885863476400,-0.587618642790514
17625,YO127LF,54.282554826959600,-0.415028081124792
17626,YO127LG,54.282720574360200,-0.413961787792815
17627,YO127LH,54.283789538992900,-0.413229446488571
17628,YO127LJ,54.284236101310600,-0.413012579105081
17629,YO127LL,54.284311507790900,-0.415329328498513
17630,YO127LN,54.283561010962100,-0.415421000000000
17631,YO127LP,54.282841253914800,-0.417674600113392
17632,YO127LQ,54.283578475618900,-0.414266787760820
17633,YO127LR,54.282607876623600,-0.417698905227079
17634,YO127LW,54.283172848571700,-0.417600446105739
17635,YO127NA,54.287608248973000,-0.413128754591346
17636,YO127NB,54.289273499696000,-0.409899803117253
17637,YO127ND,54.288424416956300,-0.410946497635359
17638,YO127NE,54.289023574181300,-0.410032339898238
17639,YO127NF,54.286572830213400,-0.410661000000000
17640,YO127NG,54.286529854788800,-0.411096237974922
17641,YO127NH,54.288578675448000,-0.411739461565314
17642,YO127NJ,54.287525433913400,-0.410935013558524
17643,YO127NL,54.286594678827100,-0.411923332196584
17644,YO127NN,54.286608716896200,-0.412306861344494
17645,YO127NP,54.286646783378000,-0.413150350212359
17646,YO127NQ,54.288360753662200,-0.412254839075208
17647,YO127NR,54.286563005966000,-0.413614452921297
17648,YO127NS,54.286081619048800,-0.414600792808996
17649,YO127NW,54.286587829134200,-0.412768547415932
17650,YO127PD,54.285879739878900,-0.401350703437878
17651,YO127PE,54.287230116931900,-0.402067000000000
17653,YO127PG,54.285793362555800,-0.401615210594041
17654,YO127PH,54.285331631417300,-0.403524000000000
17655,YO127PJ,54.284735818695200,-0.403883657804145
17656,YO127PL,54.285093451778300,-0.405098808946163
17657,YO127PN,54.286188046353500,-0.405090000000000
17658,YO127PP,54.286146264866400,-0.404109000000000
17659,YO127PQ,54.285564872761000,-0.402008117103421
17660,YO127PR,54.286127356416800,-0.402401134934287
17661,YO127PS,54.286504000000000,-0.402248000000000
17662,YO127PT,54.286641223112500,-0.403195477102932
17663,YO127PW,54.286254516143000,-0.403179709511955
17664,YO127PX,54.286543862124900,-0.402630820744399
17665,YO127PY,54.287151586834900,-0.404404774929040
17666,YO127PZ,54.287501000000000,-0.404914000000000
17667,YO127QA,54.286963249710300,-0.402399511960277
17668,YO127QB,54.287141668692500,-0.402976400649813
17669,YO127QD,54.286892277443200,-0.404506974916878
17670,YO127QE,54.286684475848400,-0.403746865437944
17671,YO127QF,54.286615857541200,-0.403995323313891
17672,YO127QG,54.286409086405100,-0.406031194832408
17673,YO127QP,54.286070139394700,-0.406569000000000
17674,YO127QQ,54.286256382867300,-0.402768000000000
17675,YO127QR,54.287568339056400,-0.406693137544048
17676,YO127QS,54.285563420970200,-0.408014869576078
17677,YO127QT,54.285298832328200,-0.409761010932040
17678,YO127QU,54.286549000000000,-0.409062807673221
17679,YO127QX,54.288242392297500,-0.410093155387432
17680,YO127QY,54.288459292257300,-0.409500989839147
17681,YO127QZ,54.288310152920000,-0.408415934184787
17682,YO127RA,54.286314544403100,-0.408400696215624
17683,YO127RB,54.286381753073500,-0.408044763170499
17684,YO127RD,54.287945533520400,-0.408030547182231
17685,YO127RE,54.287137667973200,-0.407431819680232
17686,YO127RF,54.286889225719700,-0.406995880459242
17687,YO127RG,54.287377522329000,-0.409942108506828
17688,YO127RL,54.281822539254000,-0.418128386183476
17689,YO127RN,54.282978060370800,-0.412354309795442
17690,YO127RP,54.282732484666300,-0.414867648066999
17691,YO127RR,54.283577350231300,-0.416233119755442
17692,YO127RS,54.283874592004300,-0.417650359117917
17693,YO127RT,54.283063387606700,-0.418848917353025
17694,YO127RU,54.281965218574900,-0.415987737201617
17695,YO127RW,54.283178330979000,-0.412546308106058
17696,YO127RX,54.281751825777700,-0.416164894083652
17697,YO127RY,54.280694808874100,-0.418494161187962
17698,YO127RZ,54.279576000000000,-0.419489000000000
17699,YO127SA,54.279280042849300,-0.417534584051968
17700,YO127SB,54.279528768598600,-0.417310010596871
17701,YO127SD,54.279888841459600,-0.416666439159064
17703,YO127SG,54.284182355087500,-0.408252466231049
17704,YO127SH,54.284420593354200,-0.408596606205245
17706,YO127SN,54.284688418162500,-0.404499000000000
17707,YO127SP,54.285594866509300,-0.405632484670638
17708,YO127SQ,54.283845727076100,-0.405100000000000
17709,YO127SR,54.284143863417400,-0.404659274370503
17710,YO127SS,54.283704979497200,-0.406135594790786
17711,YO127ST,54.283254112372700,-0.406706015291663
17712,YO127SU,54.283515655342700,-0.406544000000000
17713,YO127SX,54.283737554510300,-0.409406000000000
17714,YO127SY,54.283549908146200,-0.409367525340860
17715,YO127SZ,54.283069000000000,-0.406944000000000
17716,YO127TA,54.283227302791400,-0.409317000000000
17717,YO127TH,54.288938793635700,-0.406332967310461
17718,YO127TJ,54.288711911696100,-0.404129373032004
17719,YO127TL,54.290548589842800,-0.407761146043377
17720,YO127TN,54.293725323978600,-0.408053457880475
17721,YO127TP,54.293038000000000,-0.407582812132752
17722,YO127TR,54.289446143847000,-0.406636020099123
17723,YO127TS,54.289874522825200,-0.406529000000000
17724,YO127TT,54.290656597493400,-0.407772343909877
17725,YO126JH,54.289900499059000,-0.417250364530541
17726,YO126JJ,54.289727993331100,-0.417118703828108
17727,YO126JL,54.289467060477200,-0.417097982118053
17728,YO126JN,54.290013660456000,-0.416969473029631
17729,YO126JP,54.292386673118700,-0.417662069029968
17730,YO126JQ,54.290099754491000,-0.417365636646699
17731,YO126JR,54.291820832457400,-0.415640256965998
17732,YO126JS,54.291335814209100,-0.414982835681013
17733,YO126JT,54.291452678197400,-0.417037199180897
17734,YO126JU,54.291802002260800,-0.418314435696451
17735,YO126JW,54.291583716637000,-0.416064203281709
17736,YO126JX,54.292931139449900,-0.418056053026353
17737,YO126JY,54.292632739606200,-0.418605265089763
17738,YO126JZ,54.292771363857200,-0.417524400325393
17739,YO126LA,54.292631792943700,-0.415793506783427
17740,YO126LB,54.293488478832500,-0.416006468602974
17741,YO126LD,54.293734356754600,-0.416934321909719
17742,YO126LE,54.293557989844700,-0.417878372687072
17743,YO126LF,54.293365734583500,-0.419668113580225
17744,YO126LG,54.293156964152800,-0.420198523785773
17745,YO126LH,54.292195225686200,-0.419635000000000
17746,YO126LJ,54.291526928268600,-0.418586174636587
17747,YO126LL,54.290489599410100,-0.416935855788000
